Hardware,Scenario,Group,Execution,ScenarioStartTime,Action,Type,Event,Time
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132512797,Exact Cash,HOOK_START,,20260615132512797
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132512797,Exact Cash,HOOK_END,,20260615132513633
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132535413,First,HOOK_START,,20260615132535413
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132535413,First,HOOK_END,,20260615132535529
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132537714,Fries,HOOK_START,,20260615132537714
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132537714,Fries,HOOK_END,,20260615132537937
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132540017,Medium Coke,HOOK_START,,20260615132540017
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132540017,Medium Coke,HOOK_END,,20260615132540247
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132542318,Take Out Total,HOOK_START,,20260615132542318
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132542318,Take Out Total,HOOK_END,,20260615132542687
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132544621,Exact Cash,HOOK_START,,20260615132544621
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132544621,Exact Cash,HOOK_END,,20260615132545421
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132607236,First,HOOK_START,,20260615132607236
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132607236,First,HOOK_END,,20260615132607366
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132609538,Fries,HOOK_START,,20260615132609538
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132609538,Fries,HOOK_END,,20260615132609766
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132611840,Medium Coke,HOOK_START,,20260615132611840
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132611840,Medium Coke,HOOK_END,,20260615132612054
